Date,Index_Name,Sub_Index,PE,PB,Div_Yield
2026-04-29,NIFTY CAPITAL MKT,Thematic Indices,47.32,13.52,0.93
2026-04-30,NIFTY CAPITAL MKT,Thematic Indices,46.83,13.38,0.94
2026-03-02,NIFTY COMMODITIES,Thematic Indices,16.55,2.34,1.6
2026-03-04,NIFTY COMMODITIES,Thematic Indices,16.08,2.27,1.65
2026-03-05,NIFTY COMMODITIES,Thematic Indices,16.4,2.32,1.62
2026-03-06,NIFTY COMMODITIES,Thematic Indices,16.34,2.31,1.62
2026-03-09,NIFTY COMMODITIES,Thematic Indices,15.99,2.26,1.66
2026-03-10,NIFTY COMMODITIES,Thematic Indices,16.15,2.28,1.64
2026-03-11,NIFTY COMMODITIES,Thematic Indices,16.07,2.27,1.65
2026-03-12,NIFTY COMMODITIES,Thematic Indices,16.19,2.29,1.67
2026-03-13,NIFTY COMMODITIES,Thematic Indices,15.7,2.22,1.73
2026-03-16,NIFTY COMMODITIES,Thematic Indices,15.74,2.23,1.72
2026-03-17,NIFTY COMMODITIES,Thematic Indices,15.93,2.25,1.7
2026-03-18,NIFTY COMMODITIES,Thematic Indices,15.98,2.26,1.7
2026-03-19,NIFTY COMMODITIES,Thematic Indices,15.58,2.2,1.74
2026-03-20,NIFTY COMMODITIES,Thematic Indices,15.78,2.23,1.72
2026-03-23,NIFTY COMMODITIES,Thematic Indices,15.22,2.15,1.74
2026-03-24,NIFTY COMMODITIES,Thematic Indices,15.43,2.18,1.72
2026-03-25,NIFTY COMMODITIES,Thematic Indices,15.72,2.22,1.69
2026-03-27,NIFTY COMMODITIES,Thematic Indices,15.5,2.19,1.8
2026-03-30,NIFTY COMMODITIES,Thematic Indices,15.34,2.17,1.81
2026-04-01,NIFTY COMMODITIES,Thematic Indices,15.56,2.2,1.78
2026-04-02,NIFTY COMMODITIES,Thematic Indices,15.49,2.19,1.79
2026-04-06,NIFTY COMMODITIES,Thematic Indices,15.61,2.21,1.78
2026-04-07,NIFTY COMMODITIES,Thematic Indices,15.73,2.22,1.76
2026-04-08,NIFTY COMMODITIES,Thematic Indices,16.21,2.29,1.71
2026-04-09,NIFTY COMMODITIES,Thematic Indices,16.27,2.3,1.71
2026-04-10,NIFTY COMMODITIES,Thematic Indices,16.39,2.32,1.69
2026-04-13,NIFTY COMMODITIES,Thematic Indices,16.35,2.31,1.7
2026-04-15,NIFTY COMMODITIES,Thematic Indices,16.65,2.35,1.67
2026-04-16,NIFTY COMMODITIES,Thematic Indices,16.76,2.37,1.66
2026-04-17,NIFTY COMMODITIES,Thematic Indices,16.95,2.4,1.64
2026-04-20,NIFTY COMMODITIES,Thematic Indices,16.99,2.4,1.63
2026-04-21,NIFTY COMMODITIES,Thematic Indices,17.01,2.41,1.63
2026-04-22,NIFTY COMMODITIES,Thematic Indices,17.17,2.43,1.62
2026-04-23,NIFTY COMMODITIES,Thematic Indices,17.05,2.41,1.63
2026-04-24,NIFTY COMMODITIES,Thematic Indices,16.99,2.4,1.63
2026-04-27,NIFTY COMMODITIES,Thematic Indices,17.26,2.44,1.61
2026-04-28,NIFTY COMMODITIES,Thematic Indices,17.32,2.46,1.6
2026-04-29,NIFTY COMMODITIES,Thematic Indices,17.33,2.46,1.59
2026-04-30,NIFTY COMMODITIES,Thematic Indices,17.14,2.43,1.61
2026-03-02,NIFTY CONGLOMERATE 50,Thematic Indices,28.36,3.8,1.02
2026-03-04,NIFTY CONGLOMERATE 50,Thematic Indices,27.59,3.69,1.05
2026-03-05,NIFTY CONGLOMERATE 50,Thematic Indices,28.12,3.76,1.03
2026-03-06,NIFTY CONGLOMERATE 50,Thematic Indices,27.85,3.73,1.04
2026-03-09,NIFTY CONGLOMERATE 50,Thematic Indices,27.24,3.65,1.06
2026-03-10,NIFTY CONGLOMERATE 50,Thematic Indices,27.57,3.69,1.05
2026-03-11,NIFTY CONGLOMERATE 50,Thematic Indices,27.08,3.63,1.07
2026-03-12,NIFTY CONGLOMERATE 50,Thematic Indices,26.76,3.58,1.08
2026-03-13,NIFTY CONGLOMERATE 50,Thematic Indices,25.94,3.47,1.11
2026-03-16,NIFTY CONGLOMERATE 50,Thematic Indices,26.3,3.52,1.1
2026-03-17,NIFTY CONGLOMERATE 50,Thematic Indices,26.53,3.55,1.09
2026-03-18,NIFTY CONGLOMERATE 50,Thematic Indices,26.92,3.6,1.07
2026-03-19,NIFTY CONGLOMERATE 50,Thematic Indices,25.93,3.47,1.11
2026-03-20,NIFTY CONGLOMERATE 50,Thematic Indices,26.17,3.5,1.1
2026-03-23,NIFTY CONGLOMERATE 50,Thematic Indices,25.33,3.39,1.14
2026-03-24,NIFTY CONGLOMERATE 50,Thematic Indices,25.89,3.47,1.11
2026-03-25,NIFTY CONGLOMERATE 50,Thematic Indices,26.5,3.55,1.09
2026-03-27,NIFTY CONGLOMERATE 50,Thematic Indices,25.86,3.46,1.12
2026-03-30,NIFTY CONGLOMERATE 50,Thematic Indices,25.74,3.88,1.17
2026-04-01,NIFTY CONGLOMERATE 50,Thematic Indices,26.35,3.98,1.14
2026-04-02,NIFTY CONGLOMERATE 50,Thematic Indices,26.41,3.98,1.14
2026-04-06,NIFTY CONGLOMERATE 50,Thematic Indices,26.92,4.06,1.12
2026-04-07,NIFTY CONGLOMERATE 50,Thematic Indices,27.08,4.09,1.11
2026-04-08,NIFTY CONGLOMERATE 50,Thematic Indices,28.45,4.29,1.06
2026-04-09,NIFTY CONGLOMERATE 50,Thematic Indices,28.31,4.27,1.06
2026-04-10,NIFTY CONGLOMERATE 50,Thematic Indices,28.7,4.33,1.05
2026-04-13,NIFTY CONGLOMERATE 50,Thematic Indices,28.29,4.28,1.06
2026-04-15,NIFTY CONGLOMERATE 50,Thematic Indices,28.89,4.37,1.04
2026-04-16,NIFTY CONGLOMERATE 50,Thematic Indices,29.08,4.4,1.03
2026-04-17,NIFTY CONGLOMERATE 50,Thematic Indices,29.23,4.42,1.03
2026-04-20,NIFTY CONGLOMERATE 50,Thematic Indices,29.3,4.44,1.03
2026-04-21,NIFTY CONGLOMERATE 50,Thematic Indices,29.53,4.47,1.02
2026-04-22,NIFTY CONGLOMERATE 50,Thematic Indices,29.43,4.46,1.02
2026-04-23,NIFTY CONGLOMERATE 50,Thematic Indices,29.18,4.42,1.03
2026-04-24,NIFTY CONGLOMERATE 50,Thematic Indices,28.81,4.37,1.04
2026-04-27,NIFTY CONGLOMERATE 50,Thematic Indices,29.16,4.42,1.03
2026-04-28,NIFTY CONGLOMERATE 50,Thematic Indices,29.0,4.42,1.03
2026-04-29,NIFTY CONGLOMERATE 50,Thematic Indices,29.16,4.44,1.02
2026-04-30,NIFTY CONGLOMERATE 50,Thematic Indices,28.95,4.42,1.03
2026-03-02,NIFTY COREHOUSING,Thematic Indices,32.9,3.5,0.54
2026-03-04,NIFTY COREHOUSING,Thematic Indices,32.01,3.4,0.55
2026-03-05,NIFTY COREHOUSING,Thematic Indices,32.46,3.45,0.54
2026-03-06,NIFTY COREHOUSING,Thematic Indices,32.06,3.41,0.55
2026-03-09,NIFTY COREHOUSING,Thematic Indices,31.1,3.3,0.57
2026-03-10,NIFTY COREHOUSING,Thematic Indices,31.63,3.36,0.56
2026-03-11,NIFTY COREHOUSING,Thematic Indices,31.24,3.32,0.57
2026-03-12,NIFTY COREHOUSING,Thematic Indices,30.83,3.28,0.57
2026-03-13,NIFTY COREHOUSING,Thematic Indices,29.92,3.18,0.59
2026-03-16,NIFTY COREHOUSING,Thematic Indices,30.17,3.21,0.59
2026-03-17,NIFTY COREHOUSING,Thematic Indices,30.48,3.24,0.58
2026-03-18,NIFTY COREHOUSING,Thematic Indices,31.03,3.3,0.57
2026-03-19,NIFTY COREHOUSING,Thematic Indices,29.87,3.17,0.59
2026-03-20,NIFTY COREHOUSING,Thematic Indices,29.89,3.18,0.59
2026-03-23,NIFTY COREHOUSING,Thematic Indices,28.56,3.04,0.62
2026-03-24,NIFTY COREHOUSING,Thematic Indices,29.34,3.12,0.6
2026-03-25,NIFTY COREHOUSING,Thematic Indices,30.28,3.22,0.58
2026-03-27,NIFTY COREHOUSING,Thematic Indices,29.58,3.14,0.6
2026-03-30,NIFTY COREHOUSING,Thematic Indices,28.8,3.07,0.61
2026-04-01,NIFTY COREHOUSING,Thematic Indices,29.28,3.12,0.6
2026-04-02,NIFTY COREHOUSING,Thematic Indices,29.04,3.09,0.61
2026-04-06,NIFTY COREHOUSING,Thematic Indices,29.64,3.16,0.6
2026-04-07,NIFTY COREHOUSING,Thematic Indices,29.73,3.17,0.59
2026-04-08,NIFTY COREHOUSING,Thematic Indices,31.34,3.34,0.56
2026-04-09,NIFTY COREHOUSING,Thematic Indices,31.16,3.32,0.57
2026-04-10,NIFTY COREHOUSING,Thematic Indices,31.73,3.38,0.56
2026-04-13,NIFTY COREHOUSING,Thematic Indices,31.53,3.36,0.56
2026-04-15,NIFTY COREHOUSING,Thematic Indices,32.36,3.45,0.55
2026-04-16,NIFTY COREHOUSING,Thematic Indices,32.59,3.47,0.54
2026-04-17,NIFTY COREHOUSING,Thematic Indices,32.93,3.51,0.54
2026-04-20,NIFTY COREHOUSING,Thematic Indices,33.06,3.52,0.53
2026-04-21,NIFTY COREHOUSING,Thematic Indices,33.38,3.55,0.53
2026-04-22,NIFTY COREHOUSING,Thematic Indices,33.53,3.58,0.53
2026-04-23,NIFTY COREHOUSING,Thematic Indices,32.92,3.51,0.54
2026-04-24,NIFTY COREHOUSING,Thematic Indices,32.59,3.49,0.54
2026-04-27,NIFTY COREHOUSING,Thematic Indices,33.09,3.54,0.53
2026-04-28,NIFTY COREHOUSING,Thematic Indices,32.62,3.53,0.53
2026-04-29,NIFTY COREHOUSING,Thematic Indices,32.61,3.53,0.53
2026-04-30,NIFTY COREHOUSING,Thematic Indices,32.21,3.48,0.54
2026-03-02,NIFTY CPSE,Thematic Indices,14.51,2.26,2.61
2026-03-04,NIFTY CPSE,Thematic Indices,14.3,2.23,2.65
2026-03-05,NIFTY CPSE,Thematic Indices,14.63,2.28,2.59
2026-03-06,NIFTY CPSE,Thematic Indices,14.7,2.29,2.66
2026-03-09,NIFTY CPSE,Thematic Indices,14.44,2.25,2.71
2026-03-10,NIFTY CPSE,Thematic Indices,14.54,2.26,2.69
2026-03-11,NIFTY CPSE,Thematic Indices,14.54,2.27,2.62
2026-03-12,NIFTY CPSE,Thematic Indices,14.79,2.3,2.58
2026-03-13,NIFTY CPSE,Thematic Indices,14.53,2.26,2.63
2026-03-16,NIFTY CPSE,Thematic Indices,14.34,2.23,2.66
2026-03-17,NIFTY CPSE,Thematic Indices,14.49,2.26,2.63
2026-03-18,NIFTY CPSE,Thematic Indices,14.47,2.25,2.64
2026-03-19,NIFTY CPSE,Thematic Indices,14.34,2.23,2.66
2026-03-20,NIFTY CPSE,Thematic Indices,14.41,2.25,2.65
2026-03-23,NIFTY CPSE,Thematic Indices,14.13,2.2,2.7
2026-03-24,NIFTY CPSE,Thematic Indices,14.19,2.21,2.69
2026-03-25,NIFTY CPSE,Thematic Indices,14.2,2.21,2.69
2026-03-27,NIFTY CPSE,Thematic Indices,14.21,2.21,2.68
2026-03-30,NIFTY CPSE,Thematic Indices,14.23,2.23,2.68
2026-04-01,NIFTY CPSE,Thematic Indices,14.36,2.25,2.66
2026-04-02,NIFTY CPSE,Thematic Indices,14.31,2.24,2.67
2026-04-06,NIFTY CPSE,Thematic Indices,14.45,2.26,2.64
2026-04-07,NIFTY CPSE,Thematic Indices,14.54,2.27,2.63
2026-04-08,NIFTY CPSE,Thematic Indices,14.54,2.27,2.63
2026-04-09,NIFTY CPSE,Thematic Indices,14.72,2.3,2.59
2026-04-10,NIFTY CPSE,Thematic Indices,14.69,2.3,2.6
2026-04-13,NIFTY CPSE,Thematic Indices,14.73,2.3,2.59
2026-04-15,NIFTY CPSE,Thematic Indices,14.96,2.34,2.55
2026-04-16,NIFTY CPSE,Thematic Indices,14.97,2.34,2.55
2026-04-17,NIFTY CPSE,Thematic Indices,15.18,2.37,2.52
2026-04-20,NIFTY CPSE,Thematic Indices,15.19,2.38,2.51
2026-04-21,NIFTY CPSE,Thematic Indices,15.12,2.36,2.52
2026-04-22,NIFTY CPSE,Thematic Indices,15.21,2.38,2.51
2026-04-23,NIFTY CPSE,Thematic Indices,15.23,2.38,2.51
2026-04-24,NIFTY CPSE,Thematic Indices,15.18,2.37,2.51
2026-04-27,NIFTY CPSE,Thematic Indices,15.26,2.39,2.5
2026-04-28,NIFTY CPSE,Thematic Indices,15.3,2.41,2.47
2026-04-29,NIFTY CPSE,Thematic Indices,15.33,2.42,2.47
2026-04-30,NIFTY CPSE,Thematic Indices,15.23,2.4,2.48
2026-03-02,NIFTY ENERGY,Thematic Indices,15.3,2.36,1.86
2026-03-04,NIFTY ENERGY,Thematic Indices,14.94,2.31,1.91
2026-03-05,NIFTY ENERGY,Thematic Indices,15.23,2.35,1.87
2026-03-06,NIFTY ENERGY,Thematic Indices,15.24,2.35,1.87
2026-03-09,NIFTY ENERGY,Thematic Indices,14.97,2.31,1.9
2026-03-10,NIFTY ENERGY,Thematic Indices,15.13,2.34,1.88
2026-03-11,NIFTY ENERGY,Thematic Indices,15.17,2.34,1.88
2026-03-12,NIFTY ENERGY,Thematic Indices,15.46,2.39,1.86
2026-03-13,NIFTY ENERGY,Thematic Indices,15.14,2.34,1.9
2026-03-16,NIFTY ENERGY,Thematic Indices,14.98,2.31,1.92
2026-03-17,NIFTY ENERGY,Thematic Indices,15.1,2.33,1.91
2026-03-18,NIFTY ENERGY,Thematic Indices,15.17,2.34,1.89
2026-03-19,NIFTY ENERGY,Thematic Indices,14.96,2.31,1.91
2026-03-20,NIFTY ENERGY,Thematic Indices,15.07,2.33,1.9
2026-03-23,NIFTY ENERGY,Thematic Indices,14.62,2.26,1.95
2026-03-24,NIFTY ENERGY,Thematic Indices,14.72,2.27,1.94
2026-03-25,NIFTY ENERGY,Thematic Indices,14.92,2.31,1.91
2026-03-27,NIFTY ENERGY,Thematic Indices,14.78,2.28,1.93
2026-03-30,NIFTY ENERGY,Thematic Indices,14.45,2.25,1.94
2026-04-01,NIFTY ENERGY,Thematic Indices,14.67,2.28,1.91
2026-04-02,NIFTY ENERGY,Thematic Indices,14.63,2.28,1.92
2026-04-06,NIFTY ENERGY,Thematic Indices,14.67,2.28,1.91
2026-04-07,NIFTY ENERGY,Thematic Indices,14.75,2.3,1.9
2026-04-08,NIFTY ENERGY,Thematic Indices,15.12,2.35,1.85
2026-04-09,NIFTY ENERGY,Thematic Indices,15.24,2.37,1.84
2026-04-10,NIFTY ENERGY,Thematic Indices,15.41,2.4,1.82
2026-04-13,NIFTY ENERGY,Thematic Indices,15.42,2.4,1.82
2026-04-15,NIFTY ENERGY,Thematic Indices,15.75,2.45,1.78
2026-04-16,NIFTY ENERGY,Thematic Indices,15.83,2.46,1.77
2026-04-17,NIFTY ENERGY,Thematic Indices,16.12,2.5,1.74
2026-04-20,NIFTY ENERGY,Thematic Indices,16.24,2.52,1.73
2026-04-21,NIFTY ENERGY,Thematic Indices,16.31,2.53,1.72
2026-04-22,NIFTY ENERGY,Thematic Indices,16.54,2.57,1.7
2026-04-23,NIFTY ENERGY,Thematic Indices,16.58,2.57,1.69
2026-04-24,NIFTY ENERGY,Thematic Indices,16.54,2.57,1.7
2026-04-27,NIFTY ENERGY,Thematic Indices,16.79,2.61,1.67
2026-04-28,NIFTY ENERGY,Thematic Indices,16.89,2.64,1.65
2026-04-29,NIFTY ENERGY,Thematic Indices,16.88,2.64,1.65
2026-04-30,NIFTY ENERGY,Thematic Indices,16.8,2.62,1.67
2026-03-02,NIFTY EV,Thematic Indices,37.6,4.75,0.96
2026-03-04,NIFTY EV,Thematic Indices,36.61,4.62,0.98
2026-03-05,NIFTY EV,Thematic Indices,37.08,4.68,0.97
2026-03-06,NIFTY EV,Thematic Indices,36.77,4.65,0.98
2026-03-09,NIFTY EV,Thematic Indices,35.68,4.52,1.01
2026-03-10,NIFTY EV,Thematic Indices,36.35,4.6,0.99
2026-03-11,NIFTY EV,Thematic Indices,35.54,4.5,1.01
2026-03-12,NIFTY EV,Thematic Indices,34.98,4.43,1.03
2026-03-13,NIFTY EV,Thematic Indices,33.89,4.29,1.06
2026-03-16,NIFTY EV,Thematic Indices,33.99,4.3,1.06
2026-03-17,NIFTY EV,Thematic Indices,34.47,4.36,1.04
2026-03-18,NIFTY EV,Thematic Indices,35.16,4.45,1.02
2026-03-19,NIFTY EV,Thematic Indices,33.99,4.3,1.06
2026-03-20,NIFTY EV,Thematic Indices,34.32,4.34,1.05
2026-03-23,NIFTY EV,Thematic Indices,33.24,4.21,1.07
2026-03-24,NIFTY EV,Thematic Indices,33.9,4.29,1.05
2026-03-25,NIFTY EV,Thematic Indices,34.57,4.37,1.03
2026-03-27,NIFTY EV,Thematic Indices,33.6,4.25,1.06
2026-03-30,NIFTY EV,Thematic Indices,33.43,4.32,0.99
2026-04-01,NIFTY EV,Thematic Indices,34.37,4.44,0.96
2026-04-02,NIFTY EV,Thematic Indices,34.31,4.44,0.96
2026-04-06,NIFTY EV,Thematic Indices,34.55,4.47,0.95
2026-04-07,NIFTY EV,Thematic Indices,34.64,4.48,0.95
2026-04-08,NIFTY EV,Thematic Indices,36.52,4.72,0.9
2026-04-09,NIFTY EV,Thematic Indices,36.3,4.68,0.91
2026-04-10,NIFTY EV,Thematic Indices,37.17,4.79,0.89
2026-04-13,NIFTY EV,Thematic Indices,36.65,4.73,0.9
2026-04-15,NIFTY EV,Thematic Indices,37.35,4.82,0.88
2026-04-16,NIFTY EV,Thematic Indices,37.46,4.83,0.88
2026-04-17,NIFTY EV,Thematic Indices,37.72,4.87,0.87
2026-04-20,NIFTY EV,Thematic Indices,37.77,4.87,0.87
2026-04-21,NIFTY EV,Thematic Indices,38.08,4.91,0.87
2026-04-22,NIFTY EV,Thematic Indices,38.29,4.94,0.86
2026-04-23,NIFTY EV,Thematic Indices,37.62,4.86,0.88
2026-04-24,NIFTY EV,Thematic Indices,37.3,4.82,0.89
2026-04-27,NIFTY EV,Thematic Indices,37.85,4.9,0.87
2026-04-28,NIFTY EV,Thematic Indices,37.82,4.89,0.88
2026-04-29,NIFTY EV,Thematic Indices,38.05,4.92,0.87
2026-04-30,NIFTY EV,Thematic Indices,38.01,4.91,0.87
2026-03-02,NIFTY HOUSING,Thematic Indices,24.77,3.05,0.9
2026-03-04,NIFTY HOUSING,Thematic Indices,24.02,2.95,0.93
2026-03-05,NIFTY HOUSING,Thematic Indices,24.43,3.0,0.91
2026-03-06,NIFTY HOUSING,Thematic Indices,24.09,2.96,0.92
2026-03-09,NIFTY HOUSING,Thematic Indices,23.46,2.88,0.95
2026-03-10,NIFTY HOUSING,Thematic Indices,23.82,2.93,0.93
2026-03-11,NIFTY HOUSING,Thematic Indices,23.59,2.9,0.94
2026-03-12,NIFTY HOUSING,Thematic Indices,23.53,2.89,0.95
